sentence-index,sentence,text-index
1288,"As an outside observer drawn into the Statementing process by the professionals involved, I had a neutral but not disinterested role.",12
1289,I kept a diary of events and attempted to chart the process by which 6-year-old Balbinder was removed from mainstream education.,12
1290,March 3: The initial meeting,12
1291,"Meeting with the head, the school's educational psychologist, Mrs Singh and myself at school.",12
1292,The head explained to Mrs Singh that Balbinder was not making much progress and that class sizes he would be unlikely to receive the kind of attention he needed.,12
1293,"He explained that at Cedars (the local authority's school for children ‘with learning difficulties’) where classes are small and the teachers are specialists at coping with Balbinder's sort of problems, he might do better.",12
1294,"He stressed that it was essential for Balbinder to start at Cedars as soon as possible, if he was going to catch up.",12
1295,"He seemed to be suggesting that once Balbinder had been at Cedars for a while, he might be capable of re-entering mainstream education at middle school transfer.",12
1296,This was an idea she was to hold on to throughout the process.,12
1297,"Both the head and the educational psychologist stressed the positive value of Cedars and the likely problems for Balbinder if he stayed on at his present school, which they told her did not have the expertise to cope with his needs.",12
1298,By suggesting this they began quite unwittingly to undermine her confidence in the school and in herself.,12
1299,"She became very upset and confused, clearly feeling that Balbinder's failure was her fault.",12
1300,She cried repeatedly saying ‘He always wants to play…he just wants toys.’,12
1301,"When she was calmer, she also made it clear that she felt that a stricter approach that forced Balbinder to concentrate and work harder was all that was needed.",12
1302,"She felt that he was not doing well because he was not trying hard enough, and that his teachers were not making him try hard enough.",12
1303,She listened intently as they explained the Statementing procedure.,12
1304,They stressed that the decision to send Balbinder to Cedars would be made by Mrs Singh and her husband.,12
1305,The first stage would be to visit the school and then return to discuss the matter again.,12
1306,A date was arranged for the following week for both events and I agreed to go with them.,12
1307,"What I did not realise at the time, but discovered later, was that Mrs Singh had no idea that transfer next September had been suggested — she expected that it would happen .",12
1308,"After she had left, the head and educational psychologist explained the Statementing procedure in more detail.",12
1309,In the past they had waited until after the school screening tests at 7-plus but felt that this was leaving it too late.,12
1310,In Balbinder's case it was not simply that he was a slow learner.,12
1311,There were what the head called ‘social concerns’ behind his transfer.,12
1312,"He was developing self-control in the classroom, but found it harder on the playground where it seemed that he was easily influenced by other children to behave badly.",12
